権利付最終日,銘柄コード,銘柄名,市場,貸借,出来高,時価総額,発行株数,PER,PBR,単位,逆日歩確報,逆日歩_日数,日証金_買い残高,日証金_買い新規,日証金_売り残高,日証金_売り新規,日証金_残高倍率
2022-02-24,2659,サンエー,東P,貸借,121100,131924320000,31981653.333333332,19.14,0.99,100,8.5,1,3000,700,14700,5700,0.2
2022-02-24,2669,カネ美食品,東S,貸借,16300,28160000000,10000000.0,20.64,1.11,100,5.0,1,0,0,24500,8600,0.0
2022-02-24,2685,アダストリア,東P,貸借,466500,82130400000,48800000.0,15.49,1.41,100,3.85,1,12400,5100,12400,4100,1.0
2022-02-24,2687,シー・ヴイ・エス・ベイエリア,東S,貸借,18500,1914190000,5063994.708994709,-1.0,0.66,100,1.2,1,700,400,7400,5700,0.09
2022-02-24,2726,パルグループホールディングス,東P,貸借,146000,73156030000,92485499.36788875,17.36,1.47,100,0.05,1,13400,6600,13600,10000,0.99
2022-02-24,2742,ハローズ,東P,貸借,121000,58444390000,21423896.627565984,9.82,1.18,100,0.0,1,1600,0,0,0,-1.0
2022-02-24,2882,イートアンドホールディングス,東P,貸借,63800,23109880000,10158189.01098901,29.89,2.97,100,0.8,1,0,0,55000,21200,0.0
2022-02-24,2884,ヨシムラ・フード・ホールディングス,東P,貸借,86400,11987430000,23784583.333333332,23.97,1.9,100,0.05,1,25500,1300,77700,5300,0.33
2022-02-24,2930,北の達人コーポレーション,東P,貸借,782100,30753690000,141071972.47706422,22.57,4.93,100,0.0,1,750000,41700,750000,0,1.0
2022-02-24,3048,ビックカメラ,東P,貸借,1021000,189463320000,188146295.9285005,30.73,1.35,100,8.0,1,14500,0,49200,7000,0.29
2022-02-24,3050,ＤＣＭホールディングス,東P,貸借,351100,180066750000,163103940.2173913,8.7,0.68,100,0.1,1,6900,300,11800,1900,0.58
2022-02-24,3063,ジェイグループホールディングス,東G,貸借,61600,5443570000,9897400.0,-1.0,6.16,100,9.6,1,1000,0,142700,40700,0.01
2022-02-24,3086,Ｊ．フロント　リテイリング,東P,貸借,2048600,271106890000,270565758.48303396,60.72,0.75,100,0.05,1,32100,5000,121900,0,0.26
2022-02-24,3087,ドトール・日レスホールディングス,東P,貸借,241300,72884390000,45609755.944931164,57.87,0.75,100,1.85,1,62300,0,47400,34300,1.31
2022-02-24,3093,トレジャー・ファクトリー,東P,貸借,49200,10949260000,23197584.745762713,14.91,2.22,100,0.05,1,400,0,42600,12600,0.01
2022-02-24,3141,ウエルシアホールディングス,東P,貸借,1057000,649864390000,209633674.19354838,24.43,3.21,100,2.3,1,32500,6400,32500,2100,1.0
2022-02-24,3222,ユナイテッド・スーパーマーケット・ホールディングス,東S,貸借,625800,139845600000,131681355.9322034,25.36,0.9,100,0.65,1,1300,0,80400,28300,0.02
2022-02-24,3387,クリエイト・レストランツ・ホールディングス,東P,貸借,1125000,155567240000,212814281.80574554,25.96,5.88,100,0.5,1,166900,106900,166900,155400,1.0
2022-02-24,3479,ティーケーピー,東G,貸借,214500,57200490000,42214383.763837636,-1.0,1.49,100,0.05,1,35000,15000,35000,18400,1.0
2022-02-24,3543,コメダホールディングス,東P,貸借,378500,98189550000,46163399.15373766,19.89,2.61,100,3.95,1,2600,300,19600,9500,0.13
2022-02-24,3546,アレンザホールディングス,東P,貸借,106600,31582280000,30193384.32122371,7.7,1.17,100,2.8,1,7000,0,69400,20700,0.1
2022-02-24,3548,バロックジャパンリミテッド,東P,貸借,192000,30734730000,36676288.78281623,20.52,1.49,100,5.0,1,1800,100,103300,78300,0.02
2022-02-24,3608,ＴＳＩホールディングス,東P,貸借,393300,30267520000,95783291.1392405,27.94,0.29,100,0.0,1,554300,429700,100,100,5543.0
2022-02-24,3612,ワールド,東P,貸借,95300,42128930000,34390963.26530612,173.21,0.53,100,0.0,1,10000,1900,200,0,50.0
2022-02-24,3915,テラスカイ,東P,貸借,69700,18321040000,12785094.207955338,59.7,2.08,100,0.05,1,169300,21600,169300,5100,1.0
2022-02-24,3922,ＰＲ　ＴＩＭＥＳ,東P,貸借,45700,38312640000,13457197.049525816,29.88,10.24,100,0.05,1,38200,1800,71100,20000,0.54
2022-02-24,4343,イオンファンタジー,東P,貸借,74800,40526090000,19768824.390243903,-1.0,3.47,100,5.0,1,3100,0,81000,13100,0.04
2022-02-24,4439,東名,東S,貸借,10800,6504920000,7341896.162528217,24.17,1.28,100,0.0,1,2100,300,900,700,2.33
2022-02-24,5018,ＭＯＲＥＳＣＯ,東S,貸借,26000,10889160000,9696491.540516473,5.83,0.59,100,0.05,1,3900,0,1800,1300,2.17
2022-02-24,6182,メタリアル,東G,貸借,70800,10231350000,10657656.25,-1.0,9.67,100,0.0,1,11700,200,0,0,-1.0
2022-02-24,7427,エコートレーディング,東S,貸借,19300,3591740000,6036537.81512605,12.44,0.39,100,1.55,1,1500,0,24200,7500,0.06
2022-02-24,7453,良品計画,東P,貸借,1728900,487995640000,280780000.0,18.62,1.89,100,1.55,1,178300,2000,1300,0,137.15
2022-02-24,7485,岡谷鋼機,名P,貸借,1000,94284000000,9720000.0,4.83,0.35,100,0.0,1,3300,0,0,0,-1.0
2022-02-24,7512,イオン北海道,東S,貸借,133300,159636220000,139420279.47598255,41.61,2.49,100,1.6,1,600,0,77200,15000,0.01
2022-02-24,7513,コジマ,東P,貸借,110400,42774080000,77912714.02550091,7.35,0.68,100,0.0,1,3800,200,3800,100,1.0
2022-02-24,7516,コーナン商事,東P,貸借,374500,126069480000,34682112.79229711,7.33,0.8,100,0.1,1,28100,100,12700,9400,2.21
2022-02-24,7603,マックハウス,東S,貸借,26000,6145460000,15597614.213197969,-1.0,1.24,100,8.0,1,7200,4400,31000,15400,0.23
2022-02-24,7610,テイツー,東S,貸借,846300,5149820000,68664266.66666667,3.31,1.02,100,0.0,1,356500,48600,300000,0,1.19
2022-02-24,7611,ハイデイ日高,東P,貸借,195500,64659360000,38147115.04424779,40.77,2.88,100,1.15,1,6200,1000,95700,41000,0.06
2022-02-24,7630,壱番屋,東P,貸借,698500,147019230000,159630000.0,50.3,4.85,100,5.0,1,7500,1000,151000,20500,0.05
2022-02-24,7649,スギホールディングス,東P,貸借,920100,411017130000,190021789.1816921,20.69,1.88,100,6.15,1,13500,0,69900,17400,0.19
2022-02-24,7679,薬王堂ホールディングス,東P,貸借,53600,47080420000,19740218.029350106,15.88,1.71,100,3.7,1,5500,1300,5500,1200,1.0
2022-02-24,7811,中本パックス,東S,貸借,62600,13616750000,8173319.327731092,9.26,0.95,100,4.5,1,15900,0,18600,12000,0.85
2022-02-24,8008,４℃ホールディングス,東P,貸借,262000,41606610000,24331350.87719298,24.6,0.85,100,13.6,1,7500,500,51400,5500,0.15
2022-02-24,8011,三陽商会,東P,貸借,68900,10716870000,12622932.862190813,15.59,0.31,100,0.0,1,35200,0,35200,100,1.0
2022-02-24,8016,オンワードホールディングス,東P,貸借,2816900,45007670000,157921649.12280703,4.51,0.58,100,0.0,1,101200,15200,38600,0,2.62
2022-02-24,8125,ワキタ,東P,貸借,110800,51813210000,52021295.18072289,14.46,0.53,100,5.05,1,40400,1000,2400,0,16.83
2022-02-24,8167,リテールパートナーズ,東P,貸借,126900,54529240000,46646056.458511546,15.21,0.69,100,1.7,1,2800,0,10200,5300,0.27
2022-02-24,8185,チヨダ,東P,貸借,71200,28571390000,38609986.48648649,-1.0,0.49,100,0.05,1,6500,0,6500,300,1.0
2022-02-24,8200,リンガーハット,東P,貸借,150000,57844820000,26067967.55295178,60.39,4.55,100,3.0,1,3000,0,75700,25600,0.04
2022-02-24,8233,高島屋,東P,貸借,1017200,202468040000,177759473.22212467,35.43,0.48,100,0.05,1,22800,3500,10900,5900,2.09
2022-02-24,8237,松屋,東P,貸借,142000,37569190000,53289631.20567376,37.41,2.17,100,0.0,1,16800,2200,16300,0,1.03
2022-02-24,8244,近鉄百貨店,東S,貸借,54300,101741850000,40437937.20190779,-1.0,3.05,100,0.05,1,1900,900,6700,2900,0.28
2022-02-24,8254,さいか屋,東S,貸借,2200,1262450000,4970275.590551181,-1.0,2.9,100,0.0,1,19500,0,0,0,-1.0
2022-02-24,8260,井筒屋,東S,貸借,65400,4500350000,11480484.693877552,3.84,0.5,100,0.0,1,1324000,500,43900,0,30.16
2022-02-24,8267,イオン,東P,貸借,2840400,2249500000000,871899224.8062016,335.74,2.28,100,1.15,1,39700,1800,162400,102600,0.24
2022-02-24,8273,イズミ,東P,貸借,208300,227537010000,71665200.0,9.78,0.91,100,3.6,1,2800,200,2800,300,1.0
2022-02-24,8278,フジ,東P,貸借,974800,87764250000,38291557.59162304,22.19,0.92,100,44.8,1,1800,0,124200,101900,0.01
2022-02-24,8905,イオンモール,東P,貸借,1673900,372042510000,227548935.7798165,19.3,0.89,100,3.9,1,16900,3400,33700,23900,0.5
2022-02-24,9418,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,東P,貸借,359200,137173160000,60084607.97196671,15.79,3.41,100,0.1,1,14500,0,3800,2700,3.82
2022-02-24,9601,松竹,東P,貸借,84900,163491060000,13937856.777493605,-1.0,2.01,100,0.2,1,1600,0,12600,3700,0.13
2022-02-24,9602,東宝,東P,貸借,438500,892357670000,186490631.13897598,28.25,2.11,100,1.6,1,3400,800,8300,2500,0.41
2022-02-24,9787,イオンディライト,東P,貸借,246500,163863130000,54169629.75206611,14.19,1.6,100,5.6,1,500,300,10800,7800,0.05
2022-02-24,9835,ジュンテンドー,東S,貸借,4800,5306950000,8331161.6954474095,8.52,0.41,100,2.3,1,4200,300,11600,1000,0.36
2022-02-24,9842,アークランズ,東P,貸借,93800,63438120000,41381682.97455969,3.79,0.64,100,0.0,1,40800,600,0,0,-1.0
2022-02-24,9861,吉野家ホールディングス,東P,貸借,766600,156441190000,65129554.53788509,19.14,3.23,100,3.0,1,0,0,236100,87700,0.0
2022-02-24,9903,カンセキ,東S,貸借,10800,15713600000,8050000.0,-1.0,1.39,100,15.2,1,900,100,9600,6200,0.09
2022-02-24,9942,ジョイフル,福,貸借,16700,26248020000,31931897.81021898,10.01,4.41,100,0.0,1,600,0,0,0,-1.0
2022-02-24,9946,ミニストップ,東P,貸借,124000,42032430000,29372767.295597482,-1.0,1.46,100,12.0,1,100,0,56000,19500,0.0
2022-02-24,9948,アークス,東P,貸借,275400,126368510000,57649867.70072993,12.01,0.76,100,4.3,1,400,0,31300,16300,0.01
2022-02-24,9974,ベルク,東P,貸借,79700,108929910000,20867798.850574713,11.86,1.3,100,0.05,1,2300,0,600,0,3.83
2022-02-24,9979,大庄,東S,貸借,104200,21156560000,21198957.915831663,-1.0,2.08,100,7.7,1,2600,0,182500,23400,0.01
2022-02-24,9982,タキヒヨー,東S,貸借,31600,12027000000,9500000.0,-1.0,0.4,100,5.0,1,4800,1800,36700,23900,0.13
2022-03-11,2664,カワチ薬品,東P,貸借,237200,59811460000,24583419.64652692,11.25,0.52,100,19.2,1,1400,0,141400,69200,0.01
2022-03-16,4929,アジュバンホールディングス,東S,貸借,88600,8807740000,8043598.173515982,22.38,2.04,100,3.6,4,10200,6500,43800,19200,0.23
2022-03-16,5204,石塚硝子,東S,貸借,16300,8354710000,4219550.5050505055,3.68,0.33,100,7.2,4,2000,0,16700,7900,0.12
2022-03-16,5933,アルインコ,東P,貸借,106600,18051740000,21039324.00932401,36.9,0.61,100,0.4,4,18100,14400,28400,25300,0.64
2022-03-29,1301,極洋,東P,貸借,107700,38358270000,10928282.051282052,8.15,0.88,100,12.3,1,700,100,41200,11000,0.02
2022-03-29,1332,ニッスイ,東P,貸借,1691200,182146850000,312430274.4425386,10.5,0.96,100,0.1,1,67900,0,35200,20900,1.93
2022-03-29,1379,ホクト,東P,貸借,164100,66384480000,33359035.175879396,24.82,1.15,100,0.05,1,10200,0,9200,5900,1.11
2022-03-29,1417,ミライト・ワン,東P,貸借,158700,218058880000,108325325.38499752,8.0,0.83,100,0.0,1,6100,0,0,0,-1.0
2022-03-29,1420,サンヨーホームズ,東S,貸借,29300,10386260000,12620000.0,27.94,0.61,100,3.85,1,4700,0,30900,6900,0.15
2022-03-29,1431,Ｌｉｂ　Ｗｏｒｋ,東G,貸借,20400,19611890000,23292030.87885986,42.47,5.55,100,3.0,1,2600,0,61800,800,0.04
2022-03-29,1515,日鉄鉱業,東P,貸借,80200,59802600000,16704636.87150838,6.42,0.5,100,0.15,1,5200,1600,5200,400,1.0
2022-03-29,1518,三井松島ホールディングス,東P,貸借,1550500,26938790000,13064398.642095054,4.97,0.76,100,0.0,1,700800,28200,83700,0,8.37
2022-03-29,1762,高松コンストラクショングループ,東P,貸借,231800,73815380000,34818575.47169811,9.69,0.54,100,6.05,1,1300,0,20800,10200,0.06
2022-03-29,1780,ヤマウラ,東P,貸借,71000,21040200000,21103510.531594783,24.34,1.14,100,0.5,1,1800,100,59700,4500,0.03
2022-03-29,1801,大成建設,東P,貸借,489900,839783980000,224541171.12299466,10.58,0.87,100,0.0,1,15300,2700,15300,2200,1.0
2022-03-29,1803,清水建設,東P,貸借,1077100,609521790000,788514605.4333764,11.97,0.69,100,0.0,1,93500,700,4000,1400,23.38
2022-03-29,1808,長谷工コーポレーション,東P,貸借,673200,446078090000,300794396.49359405,7.47,0.98,100,0.0,1,7900,900,1500,0,5.27
2022-03-29,1860,戸田建設,東P,貸借,350300,250381670000,322656791.2371134,12.96,0.76,100,0.0,1,8500,2900,700,0,12.14
2022-03-29,1904,大成温調,東S,貸借,24100,13950800000,6882486.433152442,13.18,0.52,100,33.6,1,200,0,26100,12100,0.01
2022-03-29,1925,大和ハウス工業,東P,貸借,1263300,2228500000000,666218236.1733931,9.73,1.09,100,0.0,1,43000,5100,43000,5800,1.0
2022-03-29,1951,エクシオグループ,東P,貸借,195200,273341060000,116812418.8034188,9.32,0.85,100,0.0,1,14100,200,100,0,141.0
2022-03-29,1952,新日本空調,東P,貸借,57700,49948530000,24282221.682061255,8.88,0.89,100,2.3,1,1400,1100,200,100,7.0
2022-03-29,1965,テクノ菱和,東S,貸借,14300,19775750000,22888599.537037037,8.41,0.44,100,1.1,1,0,0,6500,1900,0.0
2022-03-29,1976,明星工業,東P,貸借,296100,42758430000,59386708.333333336,9.49,0.65,100,0.05,1,8500,0,49700,9300,0.17
2022-03-29,2001,ニップン,東P,貸借,182000,137153770000,78824005.74712643,14.54,0.78,100,1.55,1,200,200,22400,5000,0.01
2022-03-29,2002,日清製粉グループ本社,東P,貸借,930800,551192140000,304357890.66813916,30.76,1.2,100,0.1,1,14000,700,29700,7400,0.47
2022-03-29,2004,昭和産業,東P,貸借,36400,93969680000,33985417.721518986,23.07,0.87,100,2.3,1,1500,0,5700,2400,0.26
2022-03-29,2053,中部飼料,東P,貸借,40000,31283060000,30371902.91262136,9.63,0.5,100,0.0,1,3500,1100,1200,200,2.92
2022-03-29,2108,日本甜菜製糖,東P,貸借,34600,26099560000,15325637.110980622,12.09,0.35,100,0.0,1,1100,300,1100,1100,1.0
2022-03-29,2109,ＤＭ三井製糖ホールディングス,東P,貸借,90400,66258750000,32639778.325123154,17.91,0.65,100,2.3,1,100,0,14200,8200,0.01
2022-03-29,2112,塩水港精糖,東S,貸借,95300,7770000000,35000000.0,9.92,0.58,100,0.75,1,28200,10000,28800,23200,0.98
2022-03-29,2117,ウェルネオシュガー,東P,貸借,13200,41085070000,22673879.690949228,23.35,0.82,100,5.0,1,800,0,3800,200,0.21
2022-03-29,2127,日本Ｍ＆Ａセンターホールディングス,東P,貸借,2707100,566088530000,336556795.4815696,48.61,10.96,100,0.0,1,202600,61400,69400,4900,2.92
2022-03-29,2139,中広,東S,貸借,12900,2880990000,7043985.330073349,27.47,1.57,100,0.0,1,5200,1600,6800,3000,0.76
2022-03-29,2179,成学社,東S,貸借,5500,4694920000,5875994.993742177,13.37,1.58,100,0.0,1,1900,0,0,0,-1.0
2022-03-29,2196,エスクリ,東S,貸借,136500,5611100000,13786486.486486487,11.51,0.93,100,0.0,1,38600,2000,13700,1000,2.82
2022-03-29,2204,中村屋,東S,貸借,36000,18944560000,5976201.89274448,81.23,0.72,100,7.6,1,900,800,1300,1100,0.69
2022-03-29,2207,名糖産業,東P,貸借,55100,28228270000,17264996.941896025,15.21,0.62,100,1.85,1,1100,100,9100,3200,0.12
2022-03-29,2222,寿スピリッツ,東P,貸借,692000,215049700000,155607597.6845152,112.25,10.56,100,0.15,1,25000,0,200500,14500,0.12
2022-03-29,2267,ヤクルト本社,東P,貸借,1063800,1122000000000,342073170.73170733,23.43,2.36,100,0.15,1,21200,0,26200,0,0.81
2022-03-29,2269,明治ホールディングス,東P,貸借,738600,1044300000000,305350877.19298244,11.22,1.46,100,0.0,1,13400,1200,4200,0,3.19
2022-03-29,2282,日本ハム,東P,貸借,261300,442723280000,102958902.3255814,9.15,0.92,100,0.2,1,2100,1200,2100,700,1.0
2022-03-29,2291,福留ハム,東S,貸借,13000,6361400000,3400000.0,-1.0,1.81,100,30.4,1,100,0,22700,8500,0.0
2022-03-29,2296,伊藤ハム米久ホールディングス,東P,貸借,171140,206661760000,59471010.07194245,10.61,0.77,100,3.4,1,1960,300,6020,3480,0.33
2022-03-29,2327,日鉄ソリューションズ,東P,貸借,121400,340841220000,91500998.65771812,16.61,1.44,100,0.1,1,7000,0,800,500,8.75
2022-03-29,2359,コア,東P,貸借,19800,23542470000,14834574.669187145,13.94,1.67,100,0.0,1,1100,0,500,200,2.2
2022-03-29,2378,ルネサンス,東P,貸借,116500,22875530000,21379000.0,39.35,1.96,100,0.7,1,9900,0,68800,13200,0.14
2022-03-29,2410,キャリアデザインセンター,東P,貸借,116100,8549930000,7054397.6897689765,8.34,2.23,100,0.0,1,6400,0,2600,200,2.46
2022-03-29,2412,ベネフィット・ワン,東P,貸借,1055000,408883320000,159970000.0,45.45,16.33,100,0.0,1,21400,11500,18200,700,1.18
2022-03-29,2464,Ａｏｂａ－ＢＢＴ,東S,貸借,9100,6133560000,14264093.023255814,27.33,1.37,100,0.0,1,9900,0,0,0,-1.0
2022-03-29,2531,宝ホールディングス,東P,貸借,521900,231452000000,199699741.15616912,11.03,1.27,100,0.0,1,42500,0,1400,0,30.36
2022-03-29,2594,キーコーヒー,東P,貸借,186500,45967910000,22688998.025666337,58.46,1.44,100,0.8,1,400,0,29700,18100,0.01
2022-03-29,2599,ジャパンフーズ,東S,貸借,15500,6186300000,5100000.0,16.42,0.8,100,3.0,1,900,0,18500,4600,0.05
2022-03-29,2602,日清オイリオグループ,東P,貸借,99600,101317350000,33716256.239600666,11.33,0.62,100,6.9,1,800,700,7100,3900,0.11
2022-03-29,2607,不二製油グループ本社,東P,貸借,109400,177590700000,87569378.69822486,15.15,0.94,100,0.0,1,13000,0,400,300,32.5
2022-03-29,2613,Ｊ－オイルミルズ,東P,貸借,68400,57466980000,33508443.148688048,28.97,0.6,100,3.85,1,800,0,4700,3300,0.17
2022-03-29,2652,まんだらけ,東S,貸借,10400,4160700000,7236000.0,6.48,0.45,100,0.05,1,5300,1000,7300,2900,0.73
2022-03-29,2676,高千穂交易,東P,貸借,39800,16162990000,10171799.874134677,16.11,0.94,100,5.85,1,13600,0,24200,2700,0.56
2022-03-29,2681,ゲオホールディングス,東P,貸借,183600,54152400000,42405951.44870791,8.72,0.68,100,0.55,1,1600,0,67600,2200,0.02
2022-03-29,2692,伊藤忠食品,東P,貸借,37300,63981600000,12720000.0,14.79,0.67,100,2.95,1,1400,300,2300,1200,0.61
2022-03-29,2694,焼肉坂井ホールディングス,東S,貸借,236500,16071030000,239866119.40298507,34.14,2.19,100,0.05,1,108300,11800,108300,10200,1.0
2022-03-29,2705,大戸屋ホールディングス,東S,貸借,25800,21175250000,7251797.94520548,11.07,6.33,100,0.0,1,2400,100,0,0,-1.0
2022-03-29,2730,エディオン,東P,貸借,1018600,131382610000,112005635.12361467,9.15,0.6,100,3.4,1,134100,0,64200,40400,2.09
2022-03-29,2733,あらた,東P,貸借,90000,67783920000,36055276.595744684,7.13,0.67,100,0.0,1,3600,0,200,200,18.0
2022-03-29,2750,石光商事,東S,貸借,7000,4312000000,8000000.0,7.8,0.41,100,0.0,1,3000,0,0,0,-1.0
2022-03-29,2801,キッコーマン,東P,貸借,343800,1582000000000,193872549.01960784,40.19,4.37,100,0.25,1,4100,0,32900,1000,0.12
2022-03-29,2802,味の素,東P,貸借,1311300,1945600000000,549139147.6150155,25.18,2.78,100,0.1,1,38100,0,140400,19600,0.27
2022-03-29,2804,ブルドックソース,東P,貸借,8800,30700730000,13954877.272727273,41.1,1.46,100,2.7,1,200,100,112600,3100,0.0
2022-03-29,2810,ハウス食品グループ本社,東P,貸借,158700,306281880000,100750618.42105263,21.69,1.13,100,0.0,1,3100,0,0,0,-1.0
2022-03-29,2815,アリアケジャパン,東P,貸借,48300,175526450000,32808682.242990654,22.1,1.62,100,0.0,1,2600,0,2600,100,1.0
2022-03-29,2816,ダイショー,東S,貸借,9100,13816320000,9868800.0,24.09,1.51,100,11.2,1,2100,0,7900,2000,0.27
2022-03-29,2818,ピエトロ,東S,貸借,13200,11356870000,6257228.650137741,66.35,1.98,100,3.7,1,0,0,12500,3600,0.0
2022-03-29,2819,エバラ食品工業,東S,貸借,55800,29678790000,10468708.994708994,10.38,0.96,100,3.2,1,200,0,11500,3100,0.02
2022-03-29,2875,東洋水産,東P,貸借,293900,505063150000,110881042.8100988,20.75,1.31,100,0.0,1,2600,100,1600,500,1.63
2022-03-29,2897,日清食品ホールディングス,東P,貸借,533400,918198460000,312631413.0064692,25.19,2.19,100,0.15,1,19200,3900,19200,11400,1.0
2022-03-29,2899,永谷園ホールディングス,東P,貸借,32900,38315680000,19138701.298701297,10.23,1.05,100,1.2,1,1700,700,2900,1600,0.59
2022-03-29,2903,シノブフーズ,東S,貸借,14000,8923500000,13500000.0,7.55,0.58,100,0.0,1,600,0,0,0,-1.0
2022-03-29,2907,あじかん,東S,貸借,2100,6421800000,7700000.0,10.0,0.46,100,1.15,1,600,0,9200,900,0.07
2022-03-29,2908,フジッコ,東P,貸借,65000,60942930000,30050754.43786982,28.47,0.86,100,3.55,1,3300,1900,4300,1400,0.77
