権利付最終日,銘柄コード,銘柄名,市場,貸借,始値,始値/前日終値,前日出来高,時価総額,発行株数,PER,PBR,単位,逆日歩_料率,逆日歩_日数,日証金_当日買い残高,日証金_当日買い新規,日証金_当日売り残高,日証金_当日売り新規,日証金_当日残高倍率,日証金_前日買い残高,日証金_前日買い新規,日証金_前日売り残高,日証金_前日売り新規,日証金_前日残高倍率,逆日歩確報
2014-03-26,3291,飯田グループホールディングス,東1,貸借,1305.0,1.0222222222222221,1002800.0,384232450000.0,294430996.1685824,11.36,0.76,100,0.0,1,204400.0,23700.0,0.0,0.0,-1.0,193600.0,8800.0,300.0,300.0,645.33,0.0
2014-03-26,3306,日本製麻,東2,制度,480.0,1.0,17500.0,1763190000.0,3673312.5,14.2,1.59,100,0.0,1,42200.0,4300.0,0.0,0.0,-1.0,39600.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3317,フライングガーデン,JQS,制度,666.0,0.9984984984984984,4900.0,965140000.0,1449159.159159159,-1.0,0.83,100,0.0,1,2600.0,2000.0,0.0,0.0,-1.0,900.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3341,日本調剤,東1,制度,670.0,0.98955223880597,25400.0,21464140000.0,32036029.85074627,10.24,1.23,100,0.0,1,34640.0,200.0,0.0,0.0,-1.0,34500.0,40.0,0.0,0.0,-1.0,0.0
2014-03-26,3346,２１ＬＡＤＹ,名セ,非制度,108.0,0.9722222222222222,1100.0,478940000.0,4434629.62962963,-1.0,-1.0,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3347,トラスト,東2,貸借,226.0,1.0132743362831858,29600.0,6361900000.0,28150000.0,10.36,1.29,100,0.0,1,103700.0,7000.0,1000.0,1000.0,103.7,123000.0,4900.0,0.0,0.0,-1.0,0.0
2014-03-26,3371,ソフトクリエイトホールディングス,東1,貸借,825.0,1.0266666666666666,86500.0,11364480000.0,13775127.272727273,14.52,1.96,100,0.0,1,27300.0,500.0,20200.0,20100.0,1.35,45000.0,2100.0,100.0,100.0,450.0,0.0
2014-03-26,3372,関門海,東2,貸借,136.0,1.0294117647058822,6800.0,1306820000.0,9608970.588235294,-1.0,6.89,100,0.0,1,25200.0,2100.0,0.0,0.0,-1.0,23300.0,300.0,0.0,0.0,-1.0,0.0
2014-03-26,3395,サンマルクホールディングス,東1,貸借,2560.0,0.99609375,134800.0,58310060000.0,22777367.1875,14.85,1.57,100,8.55,1,400.0,0.0,95800.0,70200.0,0.0,1800.0,0.0,25600.0,12400.0,0.07,8.55
2014-03-26,3397,トリドールホールディングス,東1,貸借,486.0,0.9814814814814816,217200.0,38196290000.0,78593189.30041152,39.18,2.08,100,0.0,1,287800.0,1600.0,96400.0,0.0,2.99,287400.0,1600.0,96400.0,200.0,2.98,0.0
2014-03-26,3423,エスイー,JQS,貸借,505.0,1.0356435643564357,62000.0,15768950000.0,31225643.564356435,19.04,1.95,100,0.0,1,682000.0,100000.0,0.0,0.0,-1.0,678000.0,8000.0,0.0,0.0,-1.0,0.0
2014-03-26,3434,アルファ,東1,制度,1006.0,1.002982107355865,15200.0,10261200000.0,10200000.0,11.21,0.39,100,0.0,1,1900.0,0.0,0.0,0.0,-1.0,2500.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3435,サンコーテクノ,東2,制度,1150.0,1.0034782608695652,13000.0,10057210000.0,8745400.0,10.28,1.15,100,0.0,1,30600.0,4600.0,0.0,0.0,-1.0,26000.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3467,アグレ都市デザイン,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3477,フォーライフ,東M,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3484,テンポイノベーション,東1,不明,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3512,日本フエルト,東1,制度,482.0,0.9937759336099584,25800.0,10046060000.0,20842448.132780086,16.57,0.63,100,0.0,1,4200.0,500.0,0.0,0.0,-1.0,5000.0,400.0,0.0,0.0,-1.0,0.0
2014-03-26,3515,フジコー,JQS,制度,2975.0,1.0033613445378151,1600.0,2975000000.0,1000000.0,73.67,0.3,100,0.0,1,2000.0,0.0,0.0,0.0,-1.0,400.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3521,エコナックホールディングス,東1,貸借,96.0,1.0,128000.0,3759230000.0,39158645.833333336,-1.0,1.05,100,0.0,1,568000.0,18000.0,0.0,0.0,-1.0,559000.0,6500.0,0.0,0.0,-1.0,0.0
2014-03-26,3528,プロスペクト,東2,制度,69.0,0.927536231884058,6625000.0,7616090000.0,110378115.94202898,12.55,1.09,100,0.0,1,5267000.0,1872000.0,0.0,0.0,-1.0,3548000.0,265000.0,0.0,0.0,-1.0,0.0
2014-03-26,3529,アツギ,東1,貸借,1160.0,1.0,102200.0,21830690000.0,18819560.344827585,34.78,0.42,100,0.0,1,74800.0,9200.0,400.0,300.0,187.0,66800.0,0.0,100.0,100.0,668.0,0.0
2014-03-26,3542,ベガコーポレーション,東M,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3556,リネットジャパングループ,東M,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3559,ピーバンドットコム,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3561,力の源ホールディングス,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3563,スシローグローバルホールディングス,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3569,セーレン,東1,貸借,847.0,1.0035419126328218,233300.0,54744690000.0,64633636.36363637,12.04,0.88,100,0.0,1,73800.0,900.0,28600.0,100.0,2.58,74000.0,900.0,30300.0,11200.0,2.44,0.0
2014-03-26,3591,ワコールホールディングス,東1,貸借,2096.0,0.9933206106870228,255000.0,150260230000.0,71689041.03053436,14.61,0.72,100,0.05,1,13000.0,2000.0,29500.0,29000.0,0.44,17500.0,1000.0,500.0,0.0,35.0,0.05
2014-03-26,3598,山喜,東2,制度,207.0,1.0,11400.0,1665570000.0,8046231.884057973,16.86,0.28,100,0.0,1,97544.0,31510.0,0.0,0.0,-1.0,69322.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3612,ワールド,東1,不明,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3635,コーエーテクモホールディングス,東1,貸借,888.0,1.010135135135135,635184.0,114815160000.0,129296351.35135137,16.03,1.25,100,0.0,1,21840.0,3360.0,15480.0,9000.0,1.41,19800.0,240.0,6480.0,2280.0,3.06,0.0
2014-03-26,3640,電算,東1,貸借,2245.0,0.9821826280623608,28400.0,13104510000.0,5837198.2182628075,-1.0,1.68,100,40.0,1,6800.0,3200.0,34500.0,100.0,0.2,3800.0,1300.0,43600.0,800.0,0.09,40.0
2014-03-26,3641,パピレス,JQS,制度,500.0,1.01,32400.0,5158270000.0,10316540.0,11.67,1.9,100,0.0,1,131400.0,11400.0,0.0,0.0,-1.0,121600.0,800.0,0.0,0.0,-1.0,0.0
2014-03-26,3648,ＡＧＳ,東1,貸借,375.0,0.992,22600.0,7360650000.0,19628400.0,29.37,0.74,100,0.0,1,43200.0,5200.0,0.0,0.0,-1.0,40000.0,600.0,0.0,0.0,-1.0,0.0
2014-03-26,3658,イーブックイニシアティブジャパン,東1,制度,1364.0,1.0263929618768328,51100.0,6545010000.0,4798394.428152492,34.1,2.94,100,0.0,1,161800.0,50600.0,0.0,0.0,-1.0,111300.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3661,エムアップホールディングス,東1,貸借,710.0,1.0014084507042254,41400.0,4946710000.0,6967197.183098593,18.55,3.45,100,0.0,1,91400.0,10500.0,0.0,0.0,-1.0,81200.0,7900.0,0.0,0.0,-1.0,0.0
2014-03-26,3708,特種東海製紙,東1,貸借,2300.0,0.991304347826087,41300.0,37558420000.0,16329747.826086955,15.6,0.54,100,0.4,1,5300.0,2300.0,46500.0,33900.0,0.11,3900.0,1000.0,16700.0,5400.0,0.23,0.4
2014-03-26,3710,ジョルダン,JQS,貸借,625.0,0.9984,3900.0,3284370000.0,5254992.0,8.59,0.82,100,8.0,1,1500.0,0.0,6000.0,4900.0,0.25,1900.0,100.0,1100.0,900.0,1.73,8.0
2014-03-26,3738,ティーガイア,東1,貸借,916.0,1.005458515283843,261900.0,72369120000.0,79005589.51965065,9.21,2.67,100,0.0,1,23600.0,600.0,20300.0,0.0,1.16,28900.0,0.0,21400.0,0.0,1.35,0.0
2014-03-26,3751,日本アジアグループ,東1,貸借,490.0,1.0346938775510204,244600.0,13416630000.0,27380877.55102041,5.11,0.59,100,0.0,1,675600.0,64700.0,10000.0,0.0,67.56,637100.0,18700.0,10000.0,0.0,63.71,0.0
2014-03-26,3763,プロシップ,東1,制度,1985.0,1.0075566750629723,4800.0,7457640000.0,3756997.4811083125,12.49,1.34,100,0.0,1,10800.0,200.0,0.0,0.0,-1.0,11200.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3778,さくらインターネット,東1,貸借,151.0,1.0,32400.0,5241270000.0,34710397.35099338,14.83,1.5,100,0.0,1,227600.0,1200.0,400.0,400.0,569.0,226800.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3800,ユニリタ,JQS,制度,1041.0,0.9923150816522576,8200.0,8844250000.0,8495917.387127763,9.96,1.08,100,0.0,1,9200.0,200.0,0.0,0.0,-1.0,9600.0,400.0,0.0,0.0,-1.0,0.0
2014-03-26,3830,ギガプライズ,名セ,非制度,97.0,1.0206185567010309,50400.0,1645190000.0,16960721.649484538,16.75,2.03,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3835,ｅＢＡＳＥ,東1,制度,96.0,1.0208333333333333,10400.0,4539610000.0,47287604.16666666,13.48,2.62,100,0.0,1,40200.0,400.0,0.0,0.0,-1.0,40200.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3837,アドソル日進,東1,貸借,417.0,1.0287769784172662,13800.0,3803250000.0,9120503.597122302,20.93,1.79,100,0.0,1,89200.0,10400.0,0.0,0.0,-1.0,94200.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3844,コムチュア,東1,貸借,277.0,1.0072202166064983,182400.0,8858120000.0,31978772.563176896,14.38,2.74,100,0.0,1,480600.0,213300.0,0.0,0.0,-1.0,278400.0,3300.0,0.0,0.0,-1.0,0.0
2014-03-26,3863,日本製紙,東1,貸借,1972.0,0.992393509127789,803200.0,229254640000.0,116254888.43813388,10.03,0.54,100,1.5,1,19000.0,400.0,1029500.0,18800.0,0.02,34500.0,200.0,1011300.0,2500.0,0.03,1.5
2014-03-26,3880,大王製紙,東1,貸借,1156.0,0.9930795847750864,549000.0,149145710000.0,129018780.2768166,23.04,1.32,100,0.7,1,9000.0,1000.0,270000.0,27000.0,0.03,8000.0,0.0,248000.0,28000.0,0.03,0.7
2014-03-26,3924,ランドコンピュータ,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3926,オープンドア,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3927,フーバーブレイン,東M,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3929,ソーシャルワイヤー,東M,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3933,チエル,JQS,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3934,ベネフィットジャパン,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3943,大石産業,福,制度,1142.0,1.0,1000.0,5326280000.0,4663992.994746059,7.62,0.44,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,3954,昭和パックス,JQS,制度,990.0,1.0,500.0,4405500000.0,4450000.0,6.21,0.42,100,0.0,1,500.0,500.0,0.0,0.0,-1.0,500.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,3969,エイトレッド,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,4008,住友精化,東1,貸借,3545.0,1.0239774330042313,155200.0,49534180000.0,13972970.380818054,8.65,1.06,100,0.0,1,144200.0,400.0,1000.0,0.0,144.2,156600.0,10000.0,1000.0,0.0,156.6,0.0
2014-03-26,4062,イビデン,東1,貸借,1974.0,0.9969604863221884,940700.0,297798730000.0,150860552.17831814,15.59,0.86,100,0.0,1,102100.0,400.0,45100.0,500.0,2.26,126800.0,0.0,44700.0,1600.0,2.84,0.0
2014-03-26,4088,エア・ウォーター,東1,貸借,1396.0,0.9749283667621776,717000.0,277392250000.0,198705050.14326647,14.21,1.34,100,0.0,1,47000.0,10000.0,8000.0,6000.0,5.88,49000.0,9000.0,2000.0,0.0,24.5,0.0
2014-03-26,4093,東邦アセチレン,東1,制度,820.0,1.0,12200.0,5743280000.0,7004000.0,5.85,0.61,100,0.0,1,197800.0,40600.0,0.0,0.0,-1.0,158400.0,2000.0,0.0,0.0,-1.0,0.0
2014-03-26,4099,四国化成工業,東1,貸借,767.0,0.9856584093872228,58000.0,45213160000.0,58948057.36636245,11.42,1.0,100,0.0,1,12000.0,3000.0,19000.0,15000.0,0.63,17000.0,0.0,4000.0,2000.0,4.25,0.0
2014-03-26,4102,丸尾カルシウム,東2,制度,1250.0,0.956,1400.0,2927500000.0,2342000.0,7.22,0.48,100,0.0,1,1800.0,0.0,0.0,0.0,-1.0,1800.0,400.0,0.0,0.0,-1.0,0.0
2014-03-26,4246,ダイキョーニシカワ,東1,貸借,492.0,1.0142276422764227,173600.0,35573000000.0,72302845.52845529,5.13,0.85,100,0.0,1,479200.0,41200.0,0.0,0.0,-1.0,471600.0,27200.0,0.0,0.0,-1.0,0.0
2014-03-26,4275,カーリットホールディングス,東1,貸借,492.0,0.9918699186991872,24700.0,10135200000.0,20600000.0,8.1,0.53,100,0.0,1,34600.0,1900.0,0.0,0.0,-1.0,38800.0,200.0,0.0,0.0,-1.0,0.0
2014-03-26,4299,ハイマックス,東1,貸借,400.0,0.9875,1200.0,4958990000.0,12397475.0,9.5,0.73,100,0.0,1,3800.0,0.0,200.0,0.0,19.0,3800.0,400.0,200.0,0.0,19.0,0.0
2014-03-26,4301,アミューズ,東1,貸借,892.0,1.001121076233184,47800.0,16612170000.0,18623508.968609866,6.98,0.92,100,0.0,1,4800.0,400.0,2200.0,2200.0,2.18,10400.0,2200.0,0.0,0.0,-1.0,0.0
2014-03-26,4304,Ｅストアー,JQS,制度,510.0,1.0058823529411764,4400.0,5266870000.0,10327196.078431372,9.51,3.09,100,0.0,1,9800.0,800.0,0.0,0.0,-1.0,9600.0,200.0,0.0,0.0,-1.0,0.0
2014-03-26,4310,ドリームインキュベータ,東1,貸借,1492.0,1.0382037533512063,32800.0,14562510000.0,9760395.44235925,17.05,1.09,100,0.0,1,214300.0,13300.0,9300.0,2000.0,23.04,204100.0,22600.0,7300.0,0.0,27.96,0.0
2014-03-26,4318,クイック,東1,貸借,572.0,1.0192307692307692,20200.0,10924380000.0,19098566.433566432,16.15,3.43,100,0.0,1,54000.0,9800.0,0.0,0.0,-1.0,47100.0,1000.0,0.0,0.0,-1.0,0.0
2014-03-26,4319,ＴＡＣ,東1,制度,310.0,1.0225806451612902,41400.0,5736240000.0,18504000.0,7.02,1.38,100,0.0,1,90400.0,2600.0,0.0,0.0,-1.0,87800.0,500.0,0.0,0.0,-1.0,0.0
2014-03-26,4337,ぴあ,東1,貸借,1861.0,1.0075228371843097,23000.0,26226910000.0,14092912.412681354,32.21,5.27,100,25.0,1,1400.0,0.0,114300.0,64300.0,0.01,2500.0,0.0,50000.0,10000.0,0.05,25.0
2014-03-26,4347,ブロードメディア,JQS,貸借,144.0,1.0347222222222223,205500.0,9608180000.0,66723472.22222222,-1.0,1.82,100,0.0,1,837100.0,92100.0,68100.0,0.0,12.29,1023800.0,9100.0,68100.0,0.0,15.03,0.0
2014-03-26,4362,日本精化,東1,貸借,649.0,1.0092449922958395,44600.0,16466710000.0,25372434.514637906,13.65,0.58,100,0.0,1,4800.0,0.0,18500.0,9700.0,0.26,14700.0,6500.0,8800.0,300.0,1.67,0.0
2014-03-26,4365,松本油脂製薬,JQS,制度,8275.0,1.0,200.0,37342190000.0,4512651.359516616,8.7,0.74,100,0.0,1,2500.0,0.0,0.0,0.0,-1.0,2500.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4387,ＺＵＵ,東M,不明,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,4409,東邦化学工業,東2,制度,289.0,1.0,11000.0,6170150000.0,21350000.0,14.93,0.61,100,0.0,1,4000.0,0.0,0.0,0.0,-1.0,4000.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4436,ミンカブ・ジ・インフォノイド,東M,不明,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,4461,第一工業製薬,東1,貸借,1650.0,0.9757575757575756,115800.0,14329130000.0,8684321.212121213,10.55,0.75,100,0.0,1,292000.0,4800.0,13400.0,3200.0,21.79,287800.0,1400.0,10200.0,0.0,28.22,0.0
2014-03-26,4462,石原ケミカル,東1,貸借,1423.0,1.0014054813773718,2700.0,10616200000.0,7460435.699226988,15.89,0.73,100,12.0,1,4500.0,0.0,8900.0,8900.0,0.51,6500.0,200.0,0.0,0.0,-1.0,12.0
2014-03-26,4464,ソフト９９コーポレーション,東2,貸借,671.0,1.0,15900.0,14946310000.0,22274679.58271237,13.06,0.35,100,0.0,1,5600.0,1100.0,5900.0,5900.0,0.95,5400.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4524,森下仁丹,東2,貸借,3590.0,1.011142061281337,4000.0,14898500000.0,4150000.0,39.91,1.74,100,0.0,1,36600.0,3400.0,0.0,0.0,-1.0,34400.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4526,理研ビタミン,東1,貸借,1217.0,0.9942481511914544,29200.0,57570300000.0,47305094.494659,14.99,0.81,100,0.0,1,10000.0,600.0,0.0,0.0,-1.0,9800.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4527,ロート製薬,東1,貸借,1808.0,0.985066371681416,964400.0,213216080000.0,117929247.78761062,22.91,2.1,100,1.1,1,2100.0,0.0,74900.0,51200.0,0.03,10700.0,2600.0,27200.0,20700.0,0.39,1.1
2014-03-26,4539,日本ケミファ,東1,制度,5090.0,1.0275049115913557,10800.0,21690630000.0,4261420.432220039,10.8,1.51,100,0.0,1,2900.0,200.0,0.0,0.0,-1.0,3100.0,400.0,0.0,0.0,-1.0,0.0
2014-03-26,4543,テルモ,東1,貸借,1143.0,1.010498687664042,5402400.0,867752780000.0,759188783.9020122,25.45,1.75,100,0.0,1,649600.0,130000.0,2600.0,2000.0,249.85,528000.0,148400.0,5400.0,0.0,97.78,0.0
2014-03-26,4559,ゼリア新薬工業,東1,貸借,2053.0,1.0180224062347785,263600.0,109053690000.0,53119186.55625913,20.66,1.86,100,0.0,1,275800.0,27400.0,7800.0,7100.0,35.36,272800.0,68600.0,700.0,0.0,389.71,0.0
2014-03-26,4611,大日本塗料,東1,貸借,800.0,1.0,55000.0,23768540000.0,29710675.0,9.17,1.09,100,0.0,1,94200.0,1200.0,0.0,0.0,-1.0,110000.0,400.0,0.0,0.0,-1.0,0.0
2014-03-26,4623,アサヒペン,東2,貸借,1600.0,1.0,7500.0,7396800000.0,4623000.0,21.22,0.64,100,0.0,1,3300.0,0.0,12000.0,4800.0,0.28,5500.0,800.0,7200.0,0.0,0.76,0.0
2014-03-26,4624,イサム塗料,東2,制度,2290.0,1.0,200.0,5496000000.0,2400000.0,5.8,0.37,100,0.0,1,4000.0,0.0,0.0,0.0,-1.0,4000.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4625,アトミクス,JQS,制度,487.0,1.0164271047227926,4900.0,4597280000.0,9440000.0,13.96,0.36,100,0.0,1,20200.0,4500.0,0.0,0.0,-1.0,17700.0,2000.0,0.0,0.0,-1.0,0.0
2014-03-26,4636,Ｔ＆Ｋ　ＴＯＫＡ,東1,貸借,1105.0,1.0081447963800905,81200.0,27626120000.0,25001013.57466064,10.41,0.76,100,0.0,1,67000.0,800.0,2600.0,2200.0,25.77,66600.0,0.0,400.0,0.0,166.5,0.0
2014-03-26,4650,ＳＤエンターテイメント,JQS,制度,345.0,1.0144927536231885,26200.0,2969410000.0,8606985.507246377,-1.0,1.55,100,0.0,1,6800.0,2000.0,0.0,0.0,-1.0,13600.0,600.0,0.0,0.0,-1.0,0.0
2014-03-26,4661,オリエンタルランド,東1,貸借,3839.0,0.9979161239906226,1696400.0,1396100000000.0,363662412.08648086,18.17,2.6,100,9.2,1,18000.0,3200.0,1032400.0,980800.0,0.02,41200.0,0.0,56800.0,30800.0,0.73,9.2
2014-03-26,4662,フォーカスシステムズ,東1,制度,323.0,1.0061919504643964,40800.0,5254470000.0,16267708.978328176,9.8,0.89,100,0.0,1,59000.0,4600.0,0.0,0.0,-1.0,54400.0,2200.0,0.0,0.0,-1.0,0.0
2014-03-26,4665,ダスキン,東1,貸借,1950.0,0.9989743589743588,324900.0,126739900000.0,64994820.51282051,27.43,0.81,100,1.45,1,3200.0,200.0,86800.0,66200.0,0.04,3900.0,600.0,20700.0,8200.0,0.19,1.45
2014-03-26,4671,ファルコホールディングス,東1,貸借,1204.0,0.9958471760797342,15500.0,14785330000.0,12280174.418604653,6.09,0.88,100,0.0,1,10100.0,200.0,29100.0,100.0,0.35,9900.0,200.0,29600.0,0.0,0.33,0.0
2014-03-26,4676,フジ・メディア・ホールディングス,東1,貸借,1868.0,1.0262312633832975,859600.0,441650860000.0,236429796.57387584,25.02,0.75,100,0.0,1,193400.0,50200.0,27400.0,500.0,7.06,144600.0,300.0,30000.0,4700.0,4.82,0.0
2014-03-26,4678,秀英予備校,東1,貸借,336.0,0.9970238095238096,14900.0,2254560000.0,6710000.0,-1.0,0.26,100,0.0,1,20700.0,0.0,7300.0,6400.0,2.84,23000.0,10000.0,1100.0,100.0,20.91,0.0
2014-03-26,4679,田谷,東1,制度,755.0,1.0066225165562914,9300.0,3850500000.0,5100000.0,-1.0,0.95,100,0.0,1,600.0,300.0,0.0,0.0,-1.0,2200.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4680,ラウンドワン,東1,貸借,840.0,1.026190476190476,2468800.0,80180440000.0,95452904.76190476,-1.0,1.39,100,1.55,1,151700.0,1900.0,1114700.0,314300.0,0.14,219600.0,20500.0,809400.0,3500.0,0.27,1.55
2014-03-26,4681,リゾートトラスト,東1,貸借,1589.0,0.986784140969163,499900.0,164320860000.0,103411491.50409062,17.85,2.1,100,2.25,1,68300.0,18500.0,292800.0,274700.0,0.23,67100.0,800.0,18100.0,2400.0,3.71,2.25
2014-03-26,4691,ワシントンホテル,東2,不明,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2014-03-26,4694,ビー・エム・エル,東1,貸借,1775.0,0.9960563380281692,90800.0,78126130000.0,44014721.12676057,15.11,1.37,100,0.0,1,13600.0,400.0,4400.0,1200.0,3.09,15800.0,0.0,3200.0,400.0,4.94,0.0
2014-03-26,4718,早稲田アカデミー,東1,貸借,413.0,1.0048426150121066,29000.0,6884690000.0,16669951.57384988,23.34,1.14,100,0.0,1,9000.0,6200.0,3200.0,1600.0,2.81,2800.0,400.0,1600.0,0.0,1.75,0.0
2014-03-26,4720,城南進学研究社,JQS,制度,290.0,1.0,3000.0,2591970000.0,8937827.586206896,16.48,0.58,100,0.0,1,8000.0,0.0,0.0,0.0,-1.0,8000.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4732,ユー・エス・エス,東1,貸借,1367.0,0.9963423555230432,939900.0,428212750000.0,313250000.0,17.69,2.69,100,0.05,1,9500.0,4700.0,34300.0,29900.0,0.28,8900.0,0.0,4400.0,3500.0,2.02,0.05
2014-03-26,4733,オービックビジネスコンサルタント,東1,制度,1700.0,0.9941176470588236,186200.0,137196800000.0,80704000.0,17.18,1.53,100,0.0,1,15200.0,1000.0,0.0,0.0,-1.0,17600.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4765,モーニングスター,東1,貸借,313.0,0.9968051118210862,40600.0,26283730000.0,83973578.27476038,37.68,3.18,100,0.0,1,94800.0,2000.0,11000.0,11000.0,8.62,129100.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4792,山田コンサルティンググループ,東1,貸借,485.0,1.016494845360825,18000.0,9654530000.0,19906247.42268041,5.79,1.28,100,0.0,1,140800.0,24000.0,0.0,0.0,-1.0,126800.0,4000.0,0.0,0.0,-1.0,0.0
2014-03-26,4801,セントラルスポーツ,東1,制度,1556.0,0.9961439588688946,24500.0,17841560000.0,11466298.20051414,14.78,1.13,100,0.0,1,800.0,500.0,0.0,0.0,-1.0,2900.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4816,東映アニメーション,JQS,制度,921.0,0.995656894679696,26400.0,38668000000.0,41984799.13137893,16.15,0.98,100,0.0,1,26400.0,600.0,0.0,0.0,-1.0,28800.0,1200.0,0.0,0.0,-1.0,0.0
2014-03-26,4828,ビジネスエンジニアリング,東1,制度,1037.0,1.0019286403085823,5200.0,6222000000.0,6000000.0,24.94,2.07,100,0.0,1,7600.0,1000.0,0.0,0.0,-1.0,9100.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4837,シダックス,JQS,貸借,510.0,1.0058823529411764,157800.0,20868560000.0,40918745.09803922,38.16,0.8,100,16.0,1,600.0,0.0,232200.0,40400.0,0.0,2200.0,0.0,194800.0,65700.0,0.01,16.0
2014-03-26,4838,スペースシャワーネットワーク,JQS,制度,380.0,1.0210526315789474,8600.0,4062500000.0,10690789.47368421,47.13,1.09,100,0.0,1,57600.0,900.0,0.0,0.0,-1.0,61000.0,300.0,0.0,0.0,-1.0,0.0
2014-03-26,4901,富士フイルムホールディングス,東1,貸借,2699.0,0.9788810670618748,2711300.0,1388900000000.0,514597999.2589848,18.18,0.65,100,0.0,1,897400.0,119800.0,1200.0,700.0,747.83,799200.0,73300.0,1100.0,1000.0,726.55,0.0
2014-03-26,4917,マンダム,東1,貸借,1783.0,0.9927089175546832,195800.0,86039870000.0,48255675.82725743,20.37,1.63,100,0.0,1,1000.0,0.0,0.0,0.0,-1.0,2000.0,1200.0,0.0,0.0,-1.0,0.0
2014-03-26,4921,ファンケル,東1,貸借,627.0,0.9984051036682616,810800.0,81666270000.0,130249234.44976076,59.29,1.11,100,2.6,1,18400.0,1400.0,440400.0,318400.0,0.04,28600.0,0.0,122200.0,55600.0,0.23,2.6
2014-03-26,4922,コーセー,東1,貸借,3285.0,1.0045662100456618,283100.0,199046490000.0,60592538.81278539,16.83,1.5,100,3.25,1,5900.0,0.0,109500.0,53400.0,0.05,8300.0,1700.0,56100.0,6800.0,0.15,3.25
2014-03-26,4923,コタ,東1,貸借,471.0,0.9936305732484076,34439.0,10602610000.0,22510849.256900214,19.84,1.71,100,0.0,1,13750.0,6050.0,0.0,0.0,-1.0,11000.0,110.0,0.0,0.0,-1.0,0.0
2014-03-26,4925,ハーバー研究所,JQS,貸借,3360.0,0.9970238095238096,8900.0,13221600000.0,3935000.0,14.42,2.03,100,56.0,1,0.0,0.0,11700.0,800.0,0.0,100.0,0.0,11200.0,3800.0,0.01,56.0
2014-03-26,4926,シーボン,東1,制度,2370.0,0.9970464135021097,13900.0,10110650000.0,4266097.046413502,11.23,1.07,100,0.0,1,600.0,0.0,0.0,0.0,-1.0,700.0,0.0,0.0,0.0,-1.0,0.0
2014-03-26,4928,ノエビアホールディングス,東1,貸借,1833.0,0.9967266775777414,125900.0,68632720000.0,37442836.87943263,15.78,1.23,100,0.0,1,1000.0,0.0,0.0,0.0,-1.0,5100.0,0.0,0.0,0.0,-1.0,0.0
